No,ID,Depth_m,qc_MPa,fs_kPa,u_kPa,Other,qt_MPa,Rf_p,SBT,Ic,gamma_kNm3,sv_kPa,u0_kPa,du_kPa,slv0_kPa,Qt1,Fr_p,Bq,SBTn,n,Cn,Icn,Qtn,U2,IB,MSBTn,KG,EST
7972,93,5.5,3.06,159,-78.1,3.04,3.09,5.12,3,2.77,19.25,104.32,0,-78.1,104.32,28.63,5.3,-0.03,3,0.97,0.96,2.8,28.67,-0.75,17.42,3,403.9014645,1
7973,93,5.7,2.72,141,-87.7,2.7,2.78,5.1,3,2.8,19.08,108.15,0,-87.7,108.15,24.7,5.3,-0.03,3,0.99,0.93,2.85,24.72,-0.81,17.27,3,381.6266056,1
7974,93,5.8,2.3,129.5,-86.5,2.28,2.34,5.65,3,2.89,18.93,110.05,0,-86.5,110.05,20.26,5.93,-0.04,3,1,0.91,2.94,20.26,-0.79,15.92,3,365.5140867,1
7975,93,6.08,3.18,111.7,-83.6,3.16,3.09,3.71,4,2.67,18.88,115.27,0.74,-84.34,114.53,25.97,3.85,-0.03,4,0.95,0.88,2.73,26.15,-0.73,21.17,3,338.3605204,1
7976,93,6.15,2.65,149.5,-86.2,2.63,2.64,5.53,3,2.84,19.09,116.7,1.47,-87.67,115.22,21.89,5.79,-0.03,3,1,0.87,2.91,21.89,-0.76,16.21,3,376.0660893,1
7977,93,6.2,2.42,139.4,-86.8,2.4,2.44,5.8,3,2.88,19.03,117.65,1.96,-88.76,115.69,20.1,6.09,-0.04,3,1,0.86,2.95,20.1,-0.77,15.65,3,369.9216552,1
7978,93,6.65,2.94,131.8,-89.7,2.92,2.92,4.55,3,2.75,19.02,126.16,6.38,-96.08,119.78,23.31,4.76,-0.03,3,0.99,0.84,2.83,23.36,-0.8,18.42,3,355.4995585,1
7979,93,6.7,3.24,145,-89.5,3.22,3.17,4.58,4,2.73,19.16,127.11,6.87,-96.37,120.24,25.3,4.77,-0.03,3,0.98,0.83,2.81,25.39,-0.8,18.51,3,371.677657,1
7980,93,6.75,3.11,159.1,-89.5,3.09,3.12,5.08,3,2.76,19.25,128.07,7.36,-96.86,120.72,24.75,5.3,-0.03,3,0.99,0.83,2.84,24.77,-0.8,17.27,3,380.7581106,1
7981,93,6.97,3.19,136.1,-90.3,3.17,3.12,4.4,4,2.72,19.08,132.39,9.56,-99.86,122.83,24.31,4.59,-0.03,3,0.98,0.82,2.81,24.41,-0.81,18.9,3,359.3586717,1
7982,93,7.28,2.82,163.4,-87.2,2.8,2.84,5.89,3,2.84,19.28,138.17,12.51,-99.71,125.66,21.5,6.19,-0.04,3,1,0.8,2.94,21.5,-0.79,15.51,3,389.2331302,1
7983,93,7.35,2.84,171.2,-88.2,2.82,2.81,6.05,3,2.85,19.29,139.61,13.24,-101.44,126.37,21.15,6.37,-0.04,3,1,0.79,2.95,21.15,-0.8,15.21,3,389.5730726,1
7984,93,7.53,3,159.7,-89.5,2.98,2.99,5.34,3,2.79,19.24,142.98,14.96,-104.46,128.02,22.25,5.61,-0.04,3,1,0.78,2.9,22.25,-0.81,16.56,3,378.858036,1
7985,93,7.67,2.72,171.3,-89.5,2.7,2.66,6.36,3,2.88,19.26,145.86,16.43,-105.93,129.43,19.39,6.72,-0.04,3,1,0.77,2.99,19.39,-0.82,14.67,3,383.3659739,1
7986,93,7.78,2.86,158.7,-88.9,2.84,2.83,5.59,3,2.82,19.21,147.79,17.41,-106.31,130.38,20.59,5.9,-0.04,3,1,0.77,2.93,20.59,-0.82,15.98,3,370.7178939,1
7987,93,8.1,3.31,191.6,-73.9,3.29,3.33,5.74,3,2.78,19.49,154.05,20.6,-94.5,133.45,23.77,6.02,-0.03,3,1,0.75,2.9,23.77,-0.69,15.84,3,403.2808964,1
7988,93,8.3,3.3,197.2,-87.5,3.28,3.29,5.93,3,2.79,19.51,157.95,22.56,-110.06,135.38,23.13,6.23,-0.04,3,1,0.74,2.91,23.13,-0.81,15.47,3,400.5557019,1
7989,93,8.63,4.01,190.9,-75,3.99,3.66,5.2,3,2.72,19.52,164.23,25.75,-100.75,138.48,25.23,5.44,-0.03,3,1,0.72,2.85,25.23,-0.74,16.99,3,396.4529699,1
7990,93,8.65,3.89,204.7,-81.6,3.87,3.85,5.24,3,2.71,19.61,164.72,26,-107.6,138.72,26.57,5.48,-0.03,3,1,0.72,2.83,26.58,-0.76,16.96,3,403.801335,1
7991,93,8.85,4.78,168.6,-87.4,4.76,4.82,3.45,4,2.51,19.47,168.6,27.96,-115.36,140.64,33.07,3.58,-0.02,4,0.92,0.73,2.63,33.96,-0.82,22.97,5,373.994863,1
7992,93,8.95,4.1,186.6,-88,4.08,4.06,4.77,4,2.66,19.58,170.56,28.94,-116.94,141.62,27.48,4.98,-0.03,3,0.98,0.71,2.79,27.63,-0.83,18.13,3,394.568377,1
7993,93,9.18,3.65,175.5,-86.5,3.63,3.18,5.5,3,2.78,19.37,174.95,31.15,-117.65,143.8,20.9,5.82,-0.03,3,1,0.7,2.93,20.9,-0.54,16.12,3,378.0186786,1
7994,93,9.28,3.59,155.4,-81.3,3.57,3.58,4.34,4,2.67,19.28,176.87,32.13,-113.43,144.75,23.49,4.57,-0.03,3,1,0.69,2.82,23.53,-0.77,18.89,3,357.7646275,1
7995,93,9.38,3.3,153.2,-87.2,3.28,3.31,4.62,4,2.72,19.23,178.8,33.11,-120.31,145.69,21.49,4.88,-0.04,3,1,0.69,2.87,21.49,-0.83,18.01,3,355.1652934,1
7996,93,9.55,3.48,167.7,-89.4,3.46,3.47,4.78,4,2.71,19.34,182.17,34.83,-124.23,147.34,22.28,5.05,-0.04,3,1,0.68,2.86,22.28,-0.84,17.69,3,362.3821388,1
7997,93,9.63,3.76,172.4,-89.9,3.74,3.69,4.75,4,2.69,19.43,183.62,35.56,-125.46,148.06,23.65,5,-0.04,3,1,0.68,2.84,23.65,-0.85,17.88,3,371.2103561,1
7998,93,10.03,4.66,226.7,-90.1,4.64,4.68,4.77,4,2.62,19.8,191.49,39.49,-129.59,152,29.54,4.97,-0.03,3,0.98,0.66,2.77,29.79,-0.85,18.24,3,411.6157574,1
7999,93,10.15,6.08,163.2,-89.9,6.06,5.89,2.87,5,2.39,19.57,193.94,40.71,-130.61,153.23,37.16,2.97,-0.02,4,0.89,0.68,2.53,38.94,-0.85,26.39,5,366.9963208,1
8000,93,10.68,2.45,166.7,-79.3,2.43,2.44,6.84,3,2.93,19.22,204.14,45.86,-125.16,158.28,14.15,7.46,-0.06,3,1,0.63,3.12,14.15,-0.79,13.76,3,356.1185837,1
8001,93,10.78,2.43,145.8,-78.3,2.41,2.41,6.07,3,2.9,19.06,206.05,46.84,-125.14,159.21,13.87,6.64,-0.06,3,1,0.63,3.1,13.87,-0.79,14.73,3,339.1986901,1
8002,93,10.8,2.36,147.4,-78,2.34,2.35,6.27,3,2.92,19.06,206.53,47.09,-125.09,159.44,13.45,6.88,-0.06,3,1,0.63,3.12,13.45,-0.78,14.43,3,339.9683863,1
8003,93,11.15,3.74,195.9,-63.8,3.73,3.74,5.07,3,2.71,19.53,213.28,50.52,-114.32,162.76,21.67,5.37,-0.03,3,1,0.61,2.89,21.67,-0.7,16.99,3,372.2805536,1
8004,93,11.7,4.79,295.7,-82.4,4.77,4.85,5.9,3,2.68,20.1,224.12,55.92,-138.32,168.2,27.5,6.19,-0.03,3,1,0.59,2.86,27.5,-0.82,15.61,3,441.031391,1
8005,93,11.85,5.88,174,-80.8,5.86,5.81,2.93,5,2.4,19.57,227.08,57.39,-138.19,169.69,32.9,3.05,-0.02,4,0.92,0.62,2.58,34.38,-0.81,25.38,5,356.1181874,1
8006,93,11.97,5.08,198.8,-81.6,5.06,5.1,3.79,4,2.52,19.67,229.53,58.61,-140.21,170.92,28.5,3.96,-0.03,4,0.97,0.6,2.71,29,-0.82,21.09,3,371.4298327,1
8007,93,12.32,8.96,211.2,-69.8,8.94,9,2.4,5,2.21,20.02,236.4,62.05,-131.85,174.35,50.28,2.47,-0.01,5,0.84,0.63,2.36,55.01,-0.68,31.59,5,392.2556711,1
8008,93,12.53,9.28,145.7,-74,9.26,9.21,1.64,5,2.08,19.61,240.37,64.01,-138.01,176.36,50.86,1.68,-0.02,5,0.79,0.64,2.24,57.23,-0.77,40.47,7,339.9924926,1
8009,93,12.8,6.34,175.8,-74.6,6.32,6.25,2.84,5,2.37,19.65,245.83,66.71,-141.31,179.12,33.53,2.96,-0.02,4,0.92,0.59,2.56,35.22,-0.79,25.97,5,355.0001142,1
8010,93,12.93,3.04,166,-78.3,3.02,3.05,5.44,3,2.79,19.3,248.25,67.93,-146.23,180.32,15.56,5.92,-0.05,3,1,0.55,3.03,15.56,-0.81,15.77,3,342.6402891,1
8011,93,13.5,6.59,274.1,-57.8,6.58,6.38,4.26,4,2.49,20.15,259.49,73.58,-131.38,185.92,32.93,4.44,-0.02,4,0.97,0.55,2.7,33.54,-0.7,19.89,3,419.0069904,1
8012,93,13.53,7.18,270.2,-67.6,7.17,7.09,3.81,4,2.43,20.18,260,73.82,-141.42,186.18,36.69,3.96,-0.02,4,0.94,0.56,2.62,38.02,-0.75,21.79,3,416.5855203,1
8013,93,13.78,5.06,227.8,-84.8,5.04,5.07,4.68,4,2.59,19.9,265.04,76.27,-161.07,188.76,25.44,4.94,-0.03,3,1,0.53,2.81,25.44,-0.85,18.12,3,386.6026539,1
8014,93,13.97,5.35,216.9,-84.9,5.33,5.27,4.17,4,2.54,19.83,269.03,78.23,-163.13,190.79,26.23,4.4,-0.03,3,1,0.52,2.77,26.23,-0.86,19.54,3,374.710063,1
8015,93,14.03,5.13,209.4,-85.2,5.11,5.07,4.2,4,2.56,19.78,270.02,78.73,-163.93,191.29,25.09,4.44,-0.03,3,1,0.52,2.79,25.09,-0.86,19.34,3,370.7880317,1
8016,93,14.25,4.02,207.7,-84.1,4,3.86,5.33,3,2.71,19.63,274.44,80.93,-165.03,193.51,18.53,5.74,-0.05,3,1,0.52,2.96,18.53,-0.85,16.17,3,363.5806723,1
8017,93,14.85,3.87,207.9,-78.7,3.85,3.8,5.47,3,2.73,19.64,286.18,86.82,-165.52,199.36,17.61,5.92,-0.05,3,1,0.5,2.99,17.61,-0.82,15.85,3,363.6929853,1
8018,93,15,4.36,216.6,-71,4.34,4.2,5.12,4,2.67,19.72,289.14,88.29,-159.29,200.85,19.47,5.5,-0.04,3,1,0.5,2.93,19.47,-0.79,16.64,3,364.9264132,1
8019,93,15.1,4.67,196.6,-74.6,4.65,4.75,4.19,4,2.58,19.67,291.1,89.27,-163.87,201.83,22.07,4.46,-0.04,3,1,0.5,2.83,22.07,-0.81,19.03,3,352.3141078,1
8020,93,15.28,4.31,215.4,86.7,4.33,5.08,4.29,4,2.56,19.81,294.57,90.99,-4.29,203.58,23.51,4.56,-0.02,3,1,0.49,2.82,23.51,-0.53,18.91,3,367.3650798,1
8021,93,15.57,9.09,257.6,-82,9.07,9.16,2.77,5,2.25,20.2,300.54,93.93,-175.93,206.61,42.88,2.86,-0.02,4,0.89,0.52,2.46,46.37,-0.85,27.81,5,395.187424,1
8022,93,15.75,9.92,176.4,-81.5,9.9,9.88,1.87,5,2.1,19.87,304.07,95.65,-177.15,208.43,45.95,1.93,-0.02,5,0.84,0.54,2.31,51.85,-0.85,36.35,7,349.5693621,1
8023,93,16.02,8.28,337.1,-82,8.26,8.57,3.76,4,2.37,20.45,309.59,98.35,-180.35,211.24,39.1,3.9,-0.02,4,0.94,0.49,2.6,40.75,-0.85,22.18,5,433.5737158,1
8024,93,16.18,18.84,225.4,-79.8,18.82,18.39,1.21,6,1.78,20.32,312.66,99.82,-179.62,212.85,84.93,1.23,-0.01,6,0.7,0.59,1.95,106.61,-0.84,57.93,7,389.086431,1
8025,93,16.63,6.68,323.7,-79.5,6.66,6.82,4.72,4,2.51,20.37,321.74,104.23,-183.73,217.51,29.89,4.95,-0.03,3,1,0.46,2.76,29.89,-0.85,18.31,3,419.1885288,1
8026,93,16.7,9.21,273.2,-82.7,9.19,8.91,3.07,5,2.29,20.28,323.27,104.97,-187.67,218.3,39.34,3.19,-0.02,4,0.92,0.49,2.53,41.78,-0.86,25.49,5,400.9296748,1
8027,93,17.25,5.66,244.6,-81.9,5.64,5.52,4.37,4,2.54,19.95,334.12,110.36,-192.26,223.76,23.18,4.65,-0.04,3,1,0.45,2.83,23.18,-0.86,18.65,3,370.7250207,1
8028,93,17.38,6.26,285.8,-79.9,6.24,6.15,4.61,4,2.53,20.18,336.63,111.59,-191.49,225.04,25.82,4.88,-0.03,3,1,0.44,2.81,25.82,-0.85,18.28,3,396.4261226,1
8029,93,17.4,5.65,282.7,-81.4,5.63,5.74,4.89,4,2.57,20.14,337.14,111.83,-193.23,225.3,23.97,5.19,-0.04,3,1,0.44,2.85,23.97,-0.86,17.47,3,393.6265792,1
8030,93,17.7,8.15,332.4,-84.5,8.13,8.03,4.11,4,2.41,20.46,343.19,114.78,-199.28,228.41,33.64,4.29,-0.03,4,0.99,0.44,2.68,34.03,-0.87,20.37,3,419.3493899,1
8031,93,17.85,7.12,282.2,-85.5,7.1,7.12,4.01,4,2.44,20.24,346.25,116.25,-201.75,230,29.45,4.21,-0.03,4,1,0.43,2.72,29.45,-0.88,20.33,3,391.5600784,1
8032,93,18.05,5.66,288.4,-85.4,5.64,5.83,4.8,4,2.56,20.14,350.29,118.21,-203.61,232.08,23.6,5.11,-0.04,3,1,0.43,2.85,23.6,-0.88,17.63,3,389.0607259,1
8033,94,1.25,3.76,202.6,-11.7,3.76,3.79,5.4,3,2.72,19.62,24.22,0,-11.7,24.22,155.4,5.43,0,9,0.78,3.03,2.41,113.85,-0.44,18,3,706.6798425,1
8034,94,1.48,3.83,197.6,-6.7,3.83,3.86,5.13,3,2.7,19.59,28.62,0,-6.7,28.62,133.84,5.17,0,9,0.79,2.68,2.42,102.5,-0.23,18.76,3,660.4672072,1
8035,94,1.65,3.73,202.9,-8.9,3.73,3.71,5.45,3,2.73,19.6,32.05,0,-8.9,32.05,114.9,5.49,0,9,0.81,2.51,2.47,92.27,-0.26,17.72,3,650.616969,1
8036,94,1.75,3.76,198.3,1,3.76,3.72,5.33,3,2.72,19.58,34.01,0,1,34.01,108.48,5.37,0,9,0.81,2.39,2.47,88.35,0,18.05,3,629.1316401,1
8037,94,1.95,3.69,193.6,-2.8,3.69,3.73,5.22,3,2.72,19.56,37.93,0,-2.8,37.93,97.32,5.27,0,9,0.82,2.21,2.49,81.54,-0.08,18.31,3,606.9750018,1
8038,94,2.4,3.32,155.9,-7.8,3.32,3.31,4.62,4,2.72,19.23,46.6,0,-7.8,46.6,70.05,4.69,0,4,0.84,1.89,2.53,61.84,-0.2,19.97,3,510.1587258,1
8039,94,2.48,3.13,137.4,-14.3,3.13,3.2,4.27,4,2.7,19.09,48.04,0,-14.3,48.04,65.54,4.33,-0.01,4,0.83,1.84,2.52,58.06,-0.34,21.17,3,476.9662245,1
8040,94,2.52,3.59,122.2,-23.7,3.58,3.53,3.52,4,2.61,19.02,48.99,0,-23.7,48.99,71.12,3.57,0,4,0.8,1.78,2.44,61.86,-0.33,24.73,5,450.3414001,1
8041,94,2.6,3.45,126.5,-9.3,3.45,3.4,3.71,4,2.64,19.02,50.42,0,-9.3,50.42,66.54,3.76,0,4,0.82,1.75,2.47,58.72,-0.17,23.61,5,449.8564711,1
8042,94,2.73,2.49,120.9,-11.1,2.49,2.51,4.84,3,2.82,18.86,52.79,0,-11.1,52.79,46.58,4.95,0,4,0.89,1.76,2.65,43.33,-0.17,18.75,3,446.0742249,1
8043,94,2.92,2.58,134.9,-9.6,2.58,2.57,5.22,3,2.83,18.98,56.57,0,-9.6,56.57,44.45,5.33,0,3,0.9,1.67,2.68,42.02,-0.18,17.69,3,455.6823092,1
8044,94,2.98,2.61,129.2,-7.9,2.61,2.65,4.88,3,2.8,18.95,57.52,0,-7.9,57.52,44.99,4.98,0,4,0.89,1.64,2.66,42.39,-0.14,18.63,3,446.5094975,1
8045,94,3.3,2.08,115.2,-15.2,2.08,2.15,5.39,3,2.9,18.75,63.68,0,-15.2,63.68,32.77,5.56,-0.01,3,0.94,1.53,2.78,31.91,-0.22,16.94,3,415.6428361,1
8046,94,3.48,2.05,108.8,-16.8,2.05,2.06,5.34,3,2.91,18.68,66.96,0,-16.8,66.96,29.82,5.52,-0.01,3,0.95,1.47,2.8,29.25,-0.25,16.95,3,397.8736692,1
8047,94,3.8,2.42,122.4,-27,2.41,2.45,5,3,2.83,18.87,73.1,0,-27,73.1,32.58,5.16,-0.01,3,0.94,1.34,2.76,31.94,-0.39,17.87,3,408.1285802,1
8048,94,4.22,2.06,112.6,-13.2,2.06,2.06,5.46,3,2.92,18.7,81.08,0,-13.2,81.08,24.37,5.68,-0.01,3,0.98,1.23,2.87,24.29,-0.17,16.48,3,378.6048447,1
8049,94,4.47,2.2,136.9,-19.6,2.2,2.22,6.13,3,2.93,18.94,85.79,0,-19.6,85.79,24.87,6.38,-0.01,3,1,1.17,2.9,24.86,-0.24,15.25,3,405.3029289,1
8050,94,4.65,3.12,129.6,-44.5,3.11,3.06,4.2,4,2.71,19,89.1,0,-44.5,89.1,33.36,4.33,-0.01,4,0.92,1.11,2.69,33.05,-0.49,20.21,3,385.8389998,1
8051,94,5.03,2.19,116.6,-59.2,2.18,2.16,5.39,3,2.9,18.76,96.16,0,-59.2,96.16,21.51,5.64,-0.03,3,1,1.04,2.91,21.51,-0.61,16.47,3,364.7430842,1
8052,94,5.08,2.15,126.9,-59.7,2.14,2.15,5.88,3,2.92,18.85,97.11,0,-59.7,97.11,21.12,6.16,-0.03,3,1,1.03,2.94,21.12,-0.61,15.55,3,375.4963452,1
8053,94,5.17,2.3,136.2,-64.4,2.29,2.29,5.98,3,2.91,18.97,99,0,-64.4,99,22.17,6.25,-0.03,3,1,1.01,2.93,22.17,-0.65,15.43,3,386.9595105,1
8054,94,5.38,3.97,118.2,-52.9,3.96,3.95,2.99,4,2.53,19,102.8,0,-52.9,102.8,37.44,3.07,-0.02,4,0.87,0.98,2.55,37.57,-0.59,25.66,5,355.7610691,1
8055,94,5.53,4.31,103.3,-82.3,4.29,4.31,2.47,5,2.45,18.91,105.65,0,-82.3,105.65,39.77,2.53,-0.02,4,0.85,0.95,2.47,40.11,-0.78,29.24,5,336.0508124,1
8056,94,6,2.79,166.5,-89.8,2.77,2.77,5.9,3,2.85,19.24,114.78,0,-89.8,114.78,23.15,6.15,-0.03,3,1,0.87,2.91,23.15,-0.78,15.61,3,395.2685299,1
8057,94,6.15,3.26,133.8,-89.6,3.24,3.22,4.03,4,2.68,19.03,117.64,1.47,-91.07,116.17,26.72,4.18,-0.03,4,0.96,0.87,2.75,26.9,-0.79,20.22,3,357.2949867,1
8058,94,6.33,2.73,129,-90,2.71,2.73,4.87,3,2.79,19,120.96,3.19,-93.19,117.78,22.17,5.1,-0.04,3,1,0.85,2.87,22.17,-0.79,17.57,3,359.2127929,1
8059,94,6.6,2.32,145.1,-87,2.3,2.36,6.06,3,2.9,19.02,126.19,5.89,-92.89,120.31,18.53,6.4,-0.04,3,1,0.83,2.99,18.53,-0.77,15.12,3,365.9240899,1
8060,94,6.88,3.47,147,-88.5,3.45,3.48,4.18,4,2.67,19.2,131.46,8.58,-97.08,122.88,27.27,4.35,-0.03,3,0.96,0.82,2.75,27.5,-0.79,19.78,3,366.500586,1
8061,94,7.03,3.27,161.1,-88.3,3.25,3.29,4.8,3,2.73,19.27,134.33,10.06,-98.36,124.28,25.41,5.01,-0.03,3,0.99,0.81,2.82,25.49,-0.79,17.96,3,379.6933716,1
8062,94,7.2,2.47,138,-89.2,2.45,2.52,5.45,3,2.85,19,137.69,11.77,-100.97,125.92,18.88,5.76,-0.04,3,1,0.79,2.96,18.88,-0.8,16.15,3,356.8855941,1
8063,94,8.25,3.58,127.4,-88.4,3.56,3.6,3.5,4,2.61,19.04,157.71,22.07,-110.47,135.64,25.37,3.66,-0.03,4,0.96,0.75,2.72,25.72,-0.81,21.78,3,332.7699424,1
8064,94,8.47,3.68,150.5,-84.1,3.66,3.64,4.15,4,2.65,19.26,162,24.28,-108.38,137.72,25.25,4.35,-0.03,3,0.98,0.73,2.78,25.44,-0.78,19.63,3,360.2201787,1
8065,94,8.57,2.73,164,-90.6,2.71,2.68,6.09,3,2.87,19.23,163.93,25.26,-115.86,138.67,18.13,6.49,-0.05,3,1,0.72,3,18.13,-0.84,14.99,3,368.5968009,1
8066,94,8.72,2.74,139.3,-89.9,2.72,2.71,5.21,3,2.82,19.06,166.79,26.73,-116.63,140.06,18.15,5.56,-0.05,3,1,0.71,2.96,18.15,-0.83,16.48,3,347.5796108,1
8067,94,8.85,3.13,127.2,-89.5,3.11,3.41,3.77,4,2.65,19.04,169.18,27.96,-117.46,141.22,22.92,3.97,-0.04,3,0.98,0.71,2.78,23.07,-0.83,20.47,3,330.9227039,1
8068,94,8.97,4.68,127.3,-88.8,4.66,4.69,2.7,5,2.45,19.15,171.56,29.18,-117.98,142.37,31.73,2.8,-0.03,4,0.9,0.73,2.57,32.87,-0.83,26.44,5,332.6920941,1
8069,94,9.2,3.95,186.5,-89.1,3.93,3.95,4.62,4,2.66,19.5,175.92,31.39,-120.49,144.53,26.08,4.83,-0.03,3,0.99,0.69,2.8,26.19,-0.83,18.41,3,382.3051598,1
8070,94,9.25,4.31,166.4,-89.7,4.29,4.27,4.04,4,2.6,19.47,176.9,31.88,-121.58,145.02,28.22,4.21,-0.03,4,0.96,0.7,2.73,28.61,-0.84,20.26,3,373.2744543,1
8071,94,9.68,4.28,189.1,-85.6,4.26,4.29,4.41,4,2.62,19.58,185.21,36.05,-121.65,149.16,27.52,4.6,-0.03,3,0.98,0.68,2.77,27.75,-0.82,19.09,3,385.9524946,1
8072,94,10.03,5.59,187.4,-88.2,5.57,5.69,3.36,4,2.45,19.7,192.04,39.49,-127.69,152.56,36.03,3.48,-0.02,4,0.91,0.68,2.59,37.38,-0.84,23.69,5,386.5624127,1
8073,94,10.3,5.6,176.7,-84.6,5.58,5.6,3.15,4,2.44,19.6,197.43,42.18,-126.78,155.25,34.78,3.27,-0.02,4,0.91,0.67,2.58,36.16,-0.82,24.54,5,370.4258721,1
8074,94,10.75,3.95,177.7,-86.6,3.93,3.9,4.59,4,2.66,19.48,206.19,46.6,-133.2,159.59,23.14,4.85,-0.04,3,1,0.63,2.84,23.14,-0.83,18.19,3,366.1300651,1
8075,94,10.82,3.68,216.7,-86.5,3.66,3.67,5.76,3,2.75,19.65,207.66,47.33,-133.83,160.33,21.61,6.1,-0.04,3,1,0.62,2.93,21.61,-0.84,15.66,3,393.2127162,1
8076,94,11.35,4.33,244.6,-88.4,4.31,4.45,5.42,3,2.68,19.87,217.98,52.48,-140.88,165.49,25.55,5.7,-0.03,3,1,0.6,2.86,25.55,-0.85,16.48,3,412.5864584,1
8077,94,12.53,2.82,167.2,-57.2,2.81,2.64,6.36,3,2.88,19.25,240.71,64.01,-121.21,176.7,13.59,7,-0.05,3,1,0.57,3.12,13.59,-0.69,14.29,3,346.0343806,1
8078,94,12.57,3.11,183.7,-55.7,3.1,3.1,5.97,3,2.81,19.43,241.68,64.5,-120.2,177.18,16.14,6.48,-0.04,3,1,0.56,3.04,16.14,-0.68,14.98,3,359.0660736,1
8079,94,12.63,3.56,219.6,-54.5,3.55,3.59,6.07,3,2.77,19.67,242.66,64.99,-119.49,177.67,18.85,6.51,-0.04,3,1,0.56,2.99,18.85,-0.67,14.97,3,383.320283,1
8080,94,12.88,3.32,148.7,-67.6,3.31,3.33,4.5,4,2.71,19.21,247.57,67.44,-135.04,180.13,17.13,4.86,-0.04,3,1,0.56,2.94,17.13,-0.75,17.7,3,327.0538843,0
8081,94,13.05,4.08,251.8,-63,4.07,4.01,6.28,3,2.75,19.88,250.99,69.16,-132.16,181.83,20.7,6.7,-0.04,3,1,0.55,2.97,20.7,-0.73,14.71,3,405.1987188,1
8082,94,13.22,4.17,222.6,-63.2,4.16,4.16,5.32,3,2.69,19.75,254.47,70.88,-134.08,183.59,21.28,5.67,-0.03,3,1,0.54,2.91,21.28,-0.73,16.41,3,380.9076913,1
8083,94,13.3,4.5,201.9,-66.8,4.49,4.48,4.51,4,2.62,19.67,255.94,71.61,-138.41,184.33,22.92,4.78,-0.03,3,1,0.54,2.84,22.92,-0.75,18.32,3,367.0618458,1
8084,94,13.6,2.77,147.5,-63.8,2.76,2.83,5.21,3,2.8,19.13,261.81,74.56,-138.36,187.25,13.72,5.74,-0.05,3,1,0.53,3.06,13.72,-0.74,15.95,3,320.9995901,0
8085,94,13.7,2.36,121.3,-53.8,2.35,2.37,5.1,3,2.85,18.83,263.7,75.54,-129.34,188.17,11.19,5.74,-0.06,3,1,0.53,3.13,11.19,-0.69,15.78,2,296.3103416,0
8086,94,13.8,2.67,109.6,-43.9,2.66,2.64,4.11,4,2.75,18.75,265.58,76.52,-120.42,189.06,12.55,4.57,-0.05,3,1,0.53,3.03,12.55,-0.63,17.71,3,283.3074471,0
8087,94,13.85,2.63,112.2,-36.8,2.62,2.66,4.28,3,2.76,18.81,266.52,77.01,-113.81,189.51,12.61,4.76,-0.05,3,1,0.53,3.04,12.61,-0.6,17.4,3,288.8677341,0
8088,94,13.9,2.81,129.9,-25.7,2.8,2.77,4.66,3,2.77,18.97,267.46,77.5,-103.2,189.96,13.18,5.15,-0.04,3,1,0.53,3.04,13.18,-0.54,16.81,3,301.146495,0
8089,94,13.97,2.65,142.9,-1.5,2.65,2.67,5.3,3,2.82,19.06,268.89,78.23,-79.73,190.66,12.59,5.89,-0.03,3,1,0.52,3.09,12.59,-0.41,15.67,3,311.4699249,0
8090,94,14.32,3.34,189.9,46.2,3.35,3.37,5.58,3,2.77,19.48,275.64,81.67,-35.47,193.97,15.95,6.08,-0.01,3,1,0.52,3.03,15.95,-0.17,15.54,3,352.3168322,1
8091,94,14.38,3.13,212.9,77.9,3.15,3.15,6.35,3,2.83,19.53,276.61,82.16,-4.26,194.46,14.8,6.96,0,3,1,0.51,3.09,14.8,-0.05,14.33,3,360.3067963,1
8092,94,14.4,3.12,196.6,86.5,3.14,3.12,6.31,3,2.83,19.5,277.1,82.4,4.1,194.7,14.62,6.92,0,3,1,0.51,3.09,14.62,0.02,14.38,3,356.4667817,1
8093,94,14.5,3.4,159.9,-54.6,3.39,3.43,4.68,4,2.71,19.3,279.04,83.39,-137.99,195.65,16.1,5.09,-0.04,3,1,0.51,2.97,16.1,-0.7,17.17,3,325.7996702,0
8094,94,14.65,3.55,164,-52.6,3.54,3.48,4.67,4,2.7,19.32,281.93,84.86,-137.46,197.07,16.24,5.08,-0.04,3,1,0.51,2.97,16.24,-0.7,17.2,3,328.2619651,0
8095,94,14.8,3.1,174.2,-48.8,3.09,3.07,5.67,3,2.8,19.35,284.83,86.33,-135.13,198.5,14.02,6.25,-0.05,3,1,0.5,3.08,14.02,-0.68,15.24,3,338.4666663,1
8096,94,14.97,2.72,191.2,0.3,2.72,2.87,6.58,3,2.87,19.42,288.22,88.04,-87.74,200.18,12.9,7.32,-0.03,3,1,0.5,3.15,12.9,-0.42,13.93,3,348.7108276,1
8097,94,15.38,3.82,209.1,-64.3,3.81,3.79,5.55,3,2.73,19.65,295.99,91.97,-156.27,204.02,17.13,6.02,-0.04,3,1,0.49,3,17.13,-0.76,15.67,3,360.9561961,1
8098,94,15.82,4.02,256.1,-75.1,4,4.03,6.13,3,2.74,19.86,304.84,96.38,-171.48,208.46,17.89,6.63,-0.05,3,1,0.48,3.01,17.89,-0.82,14.79,3,381.6901248,1
8099,94,15.93,6.75,191.2,-77.3,6.73,6.42,2.98,5,2.38,19.75,306.82,97.36,-174.66,209.46,29.19,3.13,-0.03,4,0.96,0.49,2.63,30.15,-0.83,24.43,5,346.981653,1
